2024-09-24,74288,163438,15248.531940228226,27801
2024-09-25,74257,159634,15247.84985943386,27819
2024-09-26,74257,159634,15247.84985943386,27819
2024-09-27,74253,161970,15251.369990818894,27823
2024-09-28,74012,160717,15252.115021399934,27823
2024-09-29,74147,161819,15256.282264103469,27823
2024-09-30,74151,161822,15257.130249451453,27824
2024-10-01,74151,161822,15257.130249451453,27824
2024-10-02,74151,161822,15257.130249451453,27824
2024-10-03,74032,161757,15256.395130403835,27841
2024-10-04,74148,161266,15259.5270431698,27847
2024-10-05,74232,158119,15259.366873703602,27849
2024-10-06,74311,162233,15260.21051700998,27856
2024-10-07,74172,162233,15260.16706462903,27856
2024-10-08,74173,159879,15261.16706462903,27856
2024-10-09,74491,158589,15265.13396801642,27860
2024-10-10,74475,158658,15271.251229921183,27864
2024-10-11,74567,162321,15272.078144335597,27866
2024-10-12,74538,162388,15273.153739573692,27871
2024-10-13,74962,158741,15278.28272114188,27873
2024-10-14,74843,162390,15278.121667634456,27873
2024-10-15,74843,162390,15278.121667634456,27873
2024-10-16,74745,162394,15278.2288104916,27875
2024-10-17,74686,157370,15278.153106074978,27882
2024-10-18,74706,161053,15281.525119529428,27890
2024-10-19,74654,162089,15285.869386316923,27900
2024-10-20,74656,162093,15286.449865000544,27900
2024-10-21,75000,159740,15287.89887293705,27901
2024-10-22,75000,159740,15287.89887293705,27901
2024-10-23,74766,158587,15287.25109155177,27924
2024-10-24,75054,159984,15288.51143639291,27925
2024-10-25,74938,159031,15327.471329647007,27929
2024-10-26,74993,162692,15329.360615361293,27936
2024-10-27,75430,159072,15335.386123053699,27960
2024-10-28,75293,160403,15335.181155248967,27961
2024-10-29,75293,160403,15335.181155248967,27961
2024-10-30,75350,162773,15342.458933026746,27977
2024-10-31,75507,160543,15343.913694931507,27982
2024-11-01,63278,159440,3098.0840263974274,27985
2024-11-02,75433,160310,15346.362189700672,27987
2024-11-03,74542,159071,15350.15319116198,27998
2024-11-04,74559,159071,15351.070251219677,27998
2024-11-05,74686,160797,15351.42620360063,27998
2024-11-06,74699,160862,15351.300019550761,28002
2024-11-07,74629,162553,15354.382162407905,28014
2024-11-08,74822,160010,15384.030971931716,28019
2024-11-09,74805,162272,15386.23712841735,28027
2024-11-10,74825,161322,15384.395007019433,28034
2024-11-11,74702,163245,15387.103340352767,28034
2024-11-12,74256,161129,15387.496652226873,28034
2024-11-13,74701,163256,15385.4366736861,28038
2024-11-14,74836,163028,15394.103340352767,28046
2024-11-15,74836,163696,15394.0616736861,28051
2024-11-16,72947,153377,15398.242550725612,28066
2024-11-17,74302,152009,15399.088432602468,28066
2024-11-18,72073,150056,15395.88848066813,28066
2024-11-19,74716,152691,15418.966117009566,28066
2024-11-20,75149,157420,15422.685561454009,28072
2024-11-21,69706,148245,15433.311544670325,28075
2024-11-22,71752,153114,15453.670754394218,28079
2024-11-23,75365,154904,15455.349871114922,28082
2024-11-24,71239,150596,15464.915151467623,28091
2024-11-25,74582,150615,15465.113045269745,28091
2024-11-26,74582,150615,15465.113045269745,28091
2024-11-27,73110,152503,15467.405711228006,28094
2024-11-28,75408,155847,15470.901082508428,28093
2024-11-29,70149,146020,15479.17204923622,28111
2024-11-30,75786,155125,15481.152059998656,28113
2024-12-01,73693,150370,15484.508845068456,28119
2024-12-02,72818,148173,15484.003649004702,28119
2024-12-03,72818,148173,15484.003649004702,28119
2024-12-04,69861,145300,15487.820680275212,28122
2024-12-05,75377,154780,15499.882953504393,28162
2024-12-06,73850,151490,15500.830247999533,28168
2024-12-07,75628,157155,15505.204993001573,28178
2024-12-08,75883,156115,15512.282764565443,28180
2024-12-09,75883,156115,15512.282764565443,28180
2024-12-10,75883,156115,15512.282764565443,28180
2024-12-11,69616,144387,15510.206202627262,28194
2024-12-12,74388,152010,15512.841604891495,28202
2024-12-13,72245,151297,15508.929102406652,28202
2024-12-14,72022,144696,15514.036220740441,28205
2024-12-15,71812,150169,15527.254306240398,28210
2024-12-16,75766,156480,15529.728381651175,28222
2024-12-17,75766,156480,15529.728381651175,28222
2024-12-18,73567,151270,15546.544394947276,28240
2024-12-19,73567,151270,15546.544394947276,28240
2024-12-20,74681,153032,15603.831577231409,28299
2024-12-21,75772,156218,15605.149346858307,28305
2024-12-22,75412,151999,15611.444487090035,28333
2024-12-23,76739,161891,15617.456937415896,28334
2024-12-24,76741,165542,15618.556937415897,28335
2024-12-25,76514,164448,15607.056937415897,28339
2024-12-26,76734,165546,15611.556937415897,28339
2024-12-27,76745,163191,15622.556937415897,28339
2024-12-28,76747,165547,15625.39027074923,28340
2024-12-29,76748,165547,15625.556937415897,28340
2024-12-30,76727,160500,15625.54191595667,28340
2024-12-31,76727,160500,15625.54191595667,28340
